symbol,censor_rate,alpha_gap,floor_binds
FML,0.016666666666666666,0.01474198932123788,0.0
FNEL,0.05156537753222836,0.012010493766422325,0.8474264705882353
FRCL,0.09248554913294797,0.07239986380559957,0.0
FRSM,0.01890359168241966,0.02197168797238605,0.0
FZCM,0.039525691699604744,0.06607791485369305,0.0
GADT,0.027675276752767528,0.030894394083759935,0.0
GAMON,0.07904411764705882,0.04176141901190504,0.0
GATI,0.02022058823529412,0.012767155439782546,0.0
GATM,0.011029411764705883,0.012545408376514217,0.0
GCIL,0.03130755064456722,0.029608222623280195,0.0661764705882353
GFIL,0.03731343283582089,0.04938005913995294,0.2835820895522388
GGGL,0.016544117647058824,0.015862715486710255,0.7591911764705882
GGL,0.02022058823529412,0.008515818085193139,0.13786764705882354
GHGL,0.011029411764705883,0.0075940575843262415,0.0
GHNI,0.022058823529411766,0.0022603061768176128,0.0
GLAXO,0.01838235294117647,0.005235091428601998,0.0
GLPL,0.06818181818181818,0.17353339425721476,0.0
GOC,0.04798464491362764,0.05824760653733252,0.0
GRYL,0.09746588693957114,0.224906421507876,0.44639376218323584
GSPM,0.024163568773234202,0.012896651083624283,1.0
GTYR,0.009191176470588236,0.0068070960801915326,0.0
GUSM,0.09320388349514563,0.09296429111031665,0.7708737864077669
GVGL,0.009191176470588236,0.008381043002701594,0.0
GWLC,0.034926470588235295,0.06012436297885476,0.0
HABSM,0.0,0.0,0.0
HAEL,0.09426987060998152,0.08690085192304672,0.014787430683918669
HAFL,0.028350515463917526,0.0457487205998135,0.0
HALEON,0.011029411764705883,0.0034203707119686705,0.0
HASCOL,0.04411764705882353,0.04845125202359629,0.21323529411764705
HBL,0.011029411764705883,0.005824803365088588,0.0
HICL,0.03244274809160305,0.0619884070335065,0.4573055028462998
HINO,0.022058823529411766,0.007072996739095949,0.0
HINOON,0.0055147058823529415,0.0013031779542320016,0.0
HIRAT,0.02389705882352941,0.023285168046136673,0.9981617647058824
HMB,0.001838235294117647,0.001379327135027253,0.0
HRPL,0.005791505791505791,0.005657807385052366,0.0
HTL,0.025735294117647058,0.018679291278424187,0.0
HUBC,0.003676470588235294,0.0073044820888295,0.0
HUMNL,0.02022058823529412,0.004013406839468797,0.03676470588235294
HUSI,0.07048458149779736,0.08829664483171096,0.0
HWQS,0.06666666666666667,0.07346564731344732,0.17777777777777778
IBLHL,0.051470588235294115,0.02708028829398773,0.0
ICCI,0.0900735294117647,0.19800051958890663,0.22058823529411764
ICL,0.02389705882352941,0.013490440510878055,0.0
IDEAL,0.1346578366445916,0.2572838874266107,0.0
IDRT,0.08624229979466119,0.0917255465899871,0.0
IDYM,0.027573529411764705,0.015788420754796917,0.0
IGIHL,0.03308823529411765,0.024596434211584084,0.0
IGIL,0.023529411764705882,0.005463426089387963,0.0
ILP,0.009191176470588236,0.007240943413328482,0.0
IMAGE,0.01838235294117647,0.020127534816021114,0.0
IML,0.03536345776031434,0.031616689561352024,0.0
IMS,0.08487084870848709,0.0837212712305706,0.03130755064456722
INDU,0.0,0.0,0.0
INIL,0.009191176470588236,0.0006194351565671635,0.0
INKL,0.05168986083499006,0.1195854084063111,0.0
IPAK,0.003676470588235294,0.0164553262081088,0.0
ISIL,0.0,0.0,0.0
ISL,0.011029411764705883,0.032102636767085524,0.0
ITTEFAQ,0.025735294117647058,0.04620774318962828,0.9117647058823529
JATM,0.09550561797752809,0.21548887221131358,0.0
JDMT,0.05380333951762523,0.09753035147761102,0.0
JDWS,0.0055248618784530384,0.023292718182468947,0.0
JGICL,0.001841620626151013,0.004219825437961733,0.0
JKSM,0.07709251101321586,0.007117792212759683,0.0
JLICL,0.00929368029739777,0.02824978889301799,0.0
JSBL,0.02389705882352941,0.026528905015427845,0.3547794117647059
JSCL,0.014705882352941176,0.028003320225405498,0.0
JSGCL,0.021956087824351298,0.05647387361741721,0.0
JSIL,0.027237354085603113,0.03531072826050213,0.0
JSML,0.06261510128913444,0.10387694813369669,0.0
JUBS,0.15028901734104047,0.21298422140233741,0.06165703275529865
JVDC,0.02389705882352941,0.041121625468770295,0.0
KAPCO,0.0018450184501845018,0.006790342634054869,0.0
KEL,0.001838235294117647,0.0009732096829789261,1.0
KHTC,0.022181146025878003,0.0623659574264771,0.0
KML,0.06490872210953347,0.1300910709474875,0.2408906882591093
KOHC,0.014732965009208104,0.004396559145760814,0.0
KOHE,0.020257826887661142,0.06917485586383376,0.0
KOHP,0.11580882352941177,0.17076358506008937,0.5165441176470589
KOHTM,0.10018552875695733,0.15380649961007212,0.0
KOIL,0.13419117647058823,0.13950264233237203,0.2536764705882353
KOSM,0.014705882352941176,0.010771139362187654,0.9724264705882353
KPUS,0.14838709677419354,0.2864839162603168,0.0
KSBP,0.01838235294117647,0.040450463104602874,0.0
KSTM,0.10112359550561797,0.13458099706825694,0.602996254681648
KTML,0.022222222222222223,0.024842569294258793,0.0
LCI,0.007366482504604052,0.020712346751694477,0.0
LEUL,0.13940520446096655,0.2981718476959309,0.0
LIVEN,0.11049723756906077,0.2375680118860245,0.0
LOADS,0.01838235294117647,0.01404675084235213,0.009191176470588236
LOTCHEM,0.01289134438305709,0.030318006269578812,0.0
LPGL,0.10477941176470588,0.12345270610262574,0.0
LPL,0.02022058823529412,0.061700362866215885,0.0
LSECL,0.007366482504604052,0.022428917469277554,1.0
LSEFSL,0.10204081632653061,0.05300552978799744,0.21626617375231053
LSEVL,0.024029574861367836,0.04153371111131843,0.58195211786372
LUCK,0.0055762081784386614,0.0066020893208752485,0.0
MACFL,0.08823529411764706,0.3836890074191789,0.0
MACTER,0.06133828996282528,0.031818703621091404,0.0
MARI,0.014732965009208104,-0.008764783008662708,0.0
MCB,0.0,8.321440397862645e-09,0.0
MCBIM,0.009259259259259259,0.005943889145567732,0.0
MDTL,0.022058823529411766,0.014898686148836326,1.0
MEBL,0.001838235294117647,0.0032740485385034657,0.0
MEHT,0.013409961685823755,0.020243619343220998,0.0
MERIT,0.01838235294117647,0.01066400273119078,0.2775735294117647
MFFL,0.027573529411764705,0.014211134780872381,0.0
MFL,0.025735294117647058,0.007290483171728673,0.0
MIRKS,0.025735294117647058,0.039000800275413416,0.0
MLCF,0.012867647058823529,0.007548795753747228,0.0
MQTM,0.05336426914153132,0.020622884529621466,0.0
MRNS,0.00922509225092251,0.023203213424414115,0.0
MSCL,0.07550644567219153,0.23209301991599063,0.141804788213628
MSOT,0.04296875,0.033976206191145636,0.0
MTL,0.001841620626151013,0.013839250210277099,0.0
MUGHAL,0.012867647058823529,0.007302639767057695,0.0
MUREB,0.0,-3.590594355173948e-08,0.0
MWMP,0.10845588235294118,0.23057952671065896,0.0
NAGC,0.023076923076923078,-0.012932514620102253,0.0
NATF,0.007352941176470588,-0.0036118790510576426,0.0
NBP,0.016574585635359115,0.0022900200340845722,0.0
NCL,0.0055248618784530384,0.003101489820452663,0.0
NCML,0.043478260869565216,0.2175629774244317,0.07509881422924901
