symbol,censor_rate,alpha_gap,floor_binds
EFUL,0.06534090909090909,0.014040422860856105,0.0
ENGRO,0.004750593824228029,0.0003175805822509259,0.0
ENGROH,0.0332541567695962,0.002596408454335522,0.0
EPCL,0.08788598574821853,0.020776284476590814,0.19239904988123516
EPQL,0.0023923444976076554,0.005418904592910112,0.0
ESBL,0.26014319809069214,0.4390906763958272,0.7565632458233891
EXIDE,0.0675,0.1555846056994286,0.0
FABL,0.050119331742243436,0.1665845139974605,0.16864608076009502
FATIMA,0.01674641148325359,0.014362465242064582,0.0
FCCL,0.040380047505938245,0.01987835364801352,0.0
FCEPL,0.0380952380952381,-0.005313356630490845,0.0
FCSC,0.0023752969121140144,0.004264821988883671,1.0
FDIBL,0.0166270783847981,0.014159932077501935,1.0
FDPL,0.0166270783847981,0.014159932077501935,1.0
FECTC,0.04156479217603912,0.012459027102077969,0.0
FEROZ,0.08076009501187649,0.06268992947832558,0.0
FFBL,0.035629453681710214,-0.0009217222267138558,0.0
FFC,0.007125890736342043,0.005374458015216355,0.0
FFL,0.15714285714285714,0.1714797480353248,0.16389548693586697
FLYNG,0.13064133016627077,0.15954866351691094,0.8194774346793349
FML,0.09921671018276762,0.07971904450302483,0.0
FNEL,0.06280193236714976,0.06245415564996051,1.0
FRSM,0.09695290858725762,0.048744523655301186,0.0
GADT,0.08031088082901554,0.028821254864749304,0.0
GAIL,0.040380047505938245,0.00445956745073027,1.0
GAL,0.11217183770883055,0.08622239911798513,0.0
GAMON,0.23848238482384823,0.2908448694537687,0.2601626016260163
GATM,0.0498812351543943,0.02983991204816916,0.0
GFIL,0.04774535809018567,0.043751478292485796,1.0
GGGL,0.0665083135391924,0.018481226963752068,0.5463182897862233
GGL,0.12142857142857143,0.13343113777647814,0.3159144893111639
GHGL,0.04066985645933014,0.10665175726372905,0.0
GHNI,0.1,0.10949284582472207,0.0
GLAXO,0.028503562945368172,3.1281070812988476e-05,0.0
GTYR,0.06205250596658711,0.04261352166306412,0.0
GVGL,0.11965811965811966,0.148363858176935,0.125
GWLC,0.0688836104513064,0.047077593390538824,0.0023752969121140144
HABSM,0.06217616580310881,0.05354443988608945,0.0
HASCOL,0.04513064133016627,0.014681521022379962,0.0
HBL,0.035629453681710214,0.18131726189643899,0.0
HCAR,0.030878859857482184,-0.02249292934995159,0.0
HINO,0.0532994923857868,0.0158345612844676,0.0
HINOON,0.038461538461538464,0.15297246327828629,0.0
HIRAT,0.021377672209026127,0.007121054495052112,1.0
HMB,0.00980392156862745,-0.0032162985908040786,0.0
HPL,0.14950980392156862,0.21299588136248931,0.0
HSM,0.21770334928229665,0.3727361866525958,0.002386634844868735
HTL,0.03800475059382423,0.022669675917380006,0.0
HUBC,0.004750593824228029,0.0037799006137798907,0.0
HUMNL,0.004750593824228029,-0.0013892910126273583,1.0
HWQS,0.1,0.10869111248582008,0.9738095238095238
IBLHL,0.03855421686746988,0.03992525601939051,0.0
ICI,0.04106280193236715,0.004606154849697064,0.0
ICIBL,0.007142857142857143,0.04160374254056326,1.0
ICL,0.07637231503579953,0.05176582755305595,0.0
IGIHL,0.031476997578692496,0.009351046456908096,0.0
IMSL,0.22580645161290322,0.616932991220414,0.2555831265508685
INDU,0.019002375296912115,0.027920408082396903,0.0
INIL,0.0761904761904762,0.04071874008583265,0.0
ISL,0.09761904761904762,0.05504641807661581,0.0
JOPP,0.23116883116883116,0.5499717812680739,0.02077922077922078
JSBL,0.0024390243902439024,-0.0027578426833847203,1.0
JSCL,0.057007125890736345,0.016240820829723057,0.24703087885985747
JUBS,0.03350515463917526,0.07986640650358873,1.0
JVDC,0.0725,0.07532426129345587,0.0
KAPCO,0.009592326139088728,0.01927408693522814,0.0
KEL,0.0,0.0,1.0
KHTC,0.23249299719887956,0.46422775088848794,0.0
KOHC,0.028503562945368172,0.014388489831956341,0.0
KOHE,0.002583979328165375,0.0422885427184867,0.0
KOHP,0.04466501240694789,0.18953430557528428,1.0
KOIL,0.01485148514851485,0.04694820608517236,1.0
KOSM,0.004750593824228029,0.010078168174027347,1.0
KTML,0.02406417112299465,0.023998885345919457,0.0
LCI,0.04106280193236715,0.004606154849697064,0.0
LEUL,0.15258855585831063,0.23763613267033626,0.6983695652173914
LOADS,0.09620253164556962,0.12596292347648247,0.0
LOTCHEM,0.007125890736342043,-0.0004900088726114832,1.0
LPL,0.007194244604316547,0.025261305078502716,0.11455847255369929
LUCK,0.019002375296912115,-1.3467057332204602e-05,0.0
MACFL,0.2278177458033573,0.13895735099509957,0.17464114832535885
MARI,0.040380047505938245,0.02576096768824873,0.0
MCB,0.004750593824228029,0.004019992909043313,0.0
MDTL,0.0,0.0,1.0
MEBL,0.022332506203473945,0.013544743471116866,0.0
MERIT,0.08571428571428572,0.014092754540052793,0.334916864608076
MLCF,0.02857142857142857,0.020427747006886432,0.0
MTL,0.04047619047619048,0.05815350777869893,0.0
MUGHAL,0.09523809523809523,0.09800730411293196,0.0
MUREB,0.06763285024154589,0.13100056160627938,0.0
NATF,0.03926701570680628,0.05673757744904212,0.0
NBP,0.007142857142857143,0.03833862342190547,0.0
NCL,0.04047619047619048,0.03686163143007479,0.0
NCML,0.050359712230215826,0.10889596659128453,1.0
NCPL,0.014285714285714285,0.0468388334412555,0.0
NETSOL,0.08095238095238096,0.02582373549428263,0.0
NEXT,0.11221945137157108,0.16245088389709123,0.6442786069651741
NICL,0.057291666666666664,0.08364010690232843,0.0
NML,0.014251781472684086,0.0012906377414393932,0.0
NONS,0.18952618453865336,0.2735643065119668,0.0
NPL,0.019138755980861243,0.026258623480152343,0.0
NRL,0.023752969121140142,0.001413995589976652,0.0
NRSL,0.011876484560570071,-0.005386069633523741,1.0
OBOY,0.0225,-0.0018708640359970663,1.0
OGDC,0.004750593824228029,-0.008251277984174826,0.0
OLPL,0.04600484261501211,0.025061651990980732,0.0
PACE,0.007177033492822967,-0.0023196840869987925,1.0
PAEL,0.07363420427553444,0.030005743482256375,0.0
PAKRI,0.021479713603818614,0.014322067270280764,0.0
PASL,0.0,-3.551780144994687e-08,1.0
PCAL,0.054404145077720206,0.02823553602878376,0.002570694087403599
