symbol,censor_rate,alpha_gap,floor_binds
HPL,0.06064690026954178,0.1725059310621711,0.0
HRPL,0.021035598705501618,0.0015877551881240959,0.0
HTL,0.041626331074540175,0.03261372734303539,0.0
HUBC,0.01065891472868217,-0.0023700139316843727,0.0
HUMNL,0.024177949709864602,0.012654010842184038,0.9845261121856866
IBFL,0.03807615230460922,0.017453935628739092,0.0
IBLHL,0.024630541871921183,0.02210333368604614,0.0
ICIBL,0.0029069767441860465,0.008650055876331886,1.0
ICL,0.013986013986013986,0.0027298377021235665,0.0
IDYM,0.04716981132075472,0.04065522909018959,0.0
IGIHL,0.013251783893985729,0.004440116575502029,0.0
IGIL,0.07317073170731707,0.05111737717319442,0.30272596843615496
ILP,0.016456921587608905,0.028923164219603337,0.0
IMAGE,0.053385416666666664,0.04804421592740615,0.3777490297542044
IMS,0.0783744557329463,0.06804466197665132,0.19013062409288825
INDU,0.003872216844143272,0.00013212112864188774,0.0
INIL,0.017408123791102514,0.012877817689859794,0.0
ISL,0.016472868217054265,0.009599570226437232,0.0
ITTEFAQ,0.01065891472868217,0.016053702823196847,0.7063953488372093
JATM,0.07703281027104136,0.0479525781745405,0.5706134094151213
JDMT,0.1619496855345912,0.13729997136861882,0.0
JDWS,0.06354515050167224,0.0409510480119899,0.0
JGICL,0.018413597733711047,0.016010850390686143,0.0
JKSM,0.1306122448979592,0.028380379494832325,0.0
JLICL,0.02826086956521739,0.06805714485753,0.0
JSBL,0.0,0.0,1.0
JSCL,0.05609284332688588,0.031556109256016096,0.40038684719535783
JSGCL,0.09948542024013722,0.07343860847599004,0.0
JSIL,0.06902985074626866,-0.002635065549531218,0.22014925373134328
JSML,0.047729918509895226,0.04693512778195785,0.05574912891986063
JUBS,0.07025411061285501,0.06572267466649728,0.9357249626307922
JVDC,0.030413625304136254,0.009794150321619455,0.0
KAPCO,0.01557935735150925,0.030670131956806457,0.0
KEL,0.0,-2.681063215881352e-08,1.0
KHTC,0.07724425887265135,0.095040859573981,0.0
KML,0.07049180327868852,0.10785951908555047,0.0
KOHC,0.019342359767891684,0.027448949727765487,0.0
KOHE,0.015384615384615385,0.009610742147705825,0.0
KOHP,0.014573991031390135,0.04045714214438251,1.0
KOHTM,0.2028985507246377,0.026394049420854437,0.10869565217391304
KOIL,0.008359456635318705,0.02208876776909069,1.0
KOSM,0.003872216844143272,0.0021979792447791857,1.0
KPUS,0.3627906976744186,0.17193541897411035,0.0
KSBP,0.06705202312138728,0.06735618483530975,0.0
KTML,0.011976047904191617,0.006897162594506956,0.0
LCI,0.003933136676499509,0.0009508741798208847,0.0
LEUL,0.09878213802435724,0.006741964439955575,0.45331529093369416
LIVEN,0.31197771587743733,0.05382020085275867,0.30362116991643456
LOADS,0.02904162633107454,-0.004897169609806046,0.5657640232108317
LOTCHEM,0.01937984496124031,0.06551876922244035,0.18085106382978725
LPL,0.02729044834307992,0.042286064503958054,0.2761627906976744
LUCK,0.006769825918762089,0.002296489000479629,0.0
MACFL,0.04132231404958678,0.03752096606409887,0.038183694530443756
MACTER,0.07910750507099391,0.08738770771964982,0.0
MARI,0.005802707930367505,0.0023547338431004483,0.0
MCB,0.0019342359767891683,0.00021559728620003382,0.0
MCBIM,0.023225806451612905,0.009478977166126196,0.0
MDTL,0.000968054211035818,0.0005312531682709343,1.0
MEBL,0.002909796314258002,0.0015015944452792807,0.0
MERIT,0.014955134596211365,0.015760299020957547,0.701195219123506
MFFL,0.08677685950413223,0.08674388950083789,0.0
MFL,0.025717111770524232,0.010542314873897105,0.0
MIRKS,0.045871559633027525,0.006528317826162727,0.0
MLCF,0.015473887814313346,0.006022381869938184,0.0
MRNS,0.01362088535754824,0.03491146823483597,0.0
MSCL,0.16535433070866143,0.06464503022276052,0.2874015748031496
MSOT,0.12361331220285261,-0.004223683671272238,0.0
MTL,0.010710808179162609,0.005816700683965503,0.0
MUGHAL,0.01744186046511628,0.008376983068735189,0.0
MUREB,0.012865497076023392,0.001676911600519304,0.0
NAGC,0.12790697674418605,0.030214973970037917,0.0
NATF,0.003883495145631068,-0.001771012606471889,0.0
NBP,0.004835589941972921,0.008900579195177394,0.0
NCL,0.011639185257032008,0.006442423090415622,0.0
NCML,0.012919896640826873,0.00656115755139558,1.0
NCPL,0.03972868217054264,0.07236269782622168,0.14617618586640851
NESTLE,0.0048250904704463205,0.0020573153183087722,0.0
NETSOL,0.07640232108317214,0.08712287417467096,0.0
NEXT,0.02050113895216401,0.032799257997121245,0.9488054607508533
NICL,0.03659976387249114,0.04791496790768296,0.0
NML,0.007736943907156673,0.01435878782101166,0.0
NONS,0.09971509971509972,0.08926619719781051,0.0
NPL,0.024437927663734114,0.02991629119034722,0.0
NRL,0.041586073500967116,0.05574281579565457,0.0
NRSL,0.023483365949119372,0.007762514758863082,0.32160312805474095
OBOY,0.07947019867549669,0.02552187777594553,0.8888888888888888
OCTOPUS,0.06278713629402756,0.025125664280500462,0.0
OGDC,0.012572533849129593,0.002209077858354891,0.0
OLPL,0.001984126984126984,0.005101136720236266,0.0
OTSU,0.057724957555178265,0.06693511299875027,0.0
PABC,0.015602836879432624,0.0008016524188263208,0.0
PACE,0.0029013539651837525,0.002930606136263697,1.0
PAEL,0.02032913843175218,0.006735707758017517,0.2059961315280464
PAKD,0.048726467331118496,0.05931746527438944,0.0
PAKOXY,0.02002002002002002,0.048474129493637,0.0
PAKRI,0.01834862385321101,0.033691501067652174,0.5101626016260162
PAKT,0.011734028683181226,-9.614287942748267e-05,0.0
PASL,0.0,-2.3813827021434975e-08,1.0
PCAL,0.028397565922920892,0.015623056031136562,0.0
PECO,0.21739130434782608,0.06263011472204613,0.0
PGLC,0.10358565737051793,0.02996156918013576,0.9563492063492064
PHDL,0.07983761840324763,0.05485747727037088,0.0
PIAHCLA,0.037717601547388784,0.028663406137437203,0.9487427466150871
PIBTL,0.0029013539651837525,-0.0019068958197524244,0.9825918762088974
PICT,0.0471976401179941,0.09164272506601395,0.0
PIL,0.0,3.185605457201035e-08,1.0
PINL,0.05918057663125948,0.0075110950239676705,1.0
PIOC,0.041586073500967116,0.029466362802867713,0.0
PKGI,0.02881844380403458,0.0648739678375192,1.0
PKGP,0.051094890510948905,0.06304141497907711,0.06964656964656965
PKGS,0.007858546168958742,0.010264572630777818,0.0
PMPK,0.06095238095238095,0.10286403338542821,0.0
PNSC,0.042759961127308066,0.06810678518836183,0.0
POL,0.002909796314258002,0.006622305420363628,0.0
POML,0.06327160493827161,0.024461513580689515,0.0
POWER,0.0038684719535783366,0.0007431548950332795,1.0
PPL,0.012572533849129593,0.0006846600280012993,0.0
PPP,0.06766917293233082,0.03675990300200449,0.0
PPVC,0.053304904051172705,0.10451403757577216,1.0
PREMA,0.019417475728155338,-0.004888243786929342,0.031945788964181994
PRET,0.09549549549549549,0.002878495482752527,0.0
PRL,0.04448742746615087,0.008490866276069348,0.1769825918762089
PRWM,0.05194805194805195,0.07858384523282588,0.0
PSMC,0.05029585798816568,0.04892853815402648,0.0
PSO,0.008704061895551257,-0.0020698512489190912,0.0
PSX,0.013539651837524178,0.0077639369076999976,0.6634429400386848
PSYL,0.07965860597439545,0.02509894534368773,0.0028368794326241137
PTC,0.01644100580270793,0.01411250584464449,0.9429400386847195
PTL,0.017478152309612985,-0.0019271583041341467,0.0
QTECH,0.03991811668372569,0.10289610654759088,0.9232343909928352
QUET,0.1809872029250457,0.08778806741232814,0.8427787934186471
QUICE,0.0019455252918287938,0.005029818003720543,1.0
REDCO,0.028023598820058997,0.011357856779624378,1.0
REWM,0.05928853754940711,0.013415356869045603,0.0
RICL,0.03048780487804878,-0.002762191728464161,1.0
RPL,0.033849129593810444,0.010369020163732492,0.26595744680851063
RUBY,0.029159519725557463,0.04068514591666972,1.0
RUPL,0.05964467005076142,0.046944315638291684,0.0012658227848101266
SAIF,0.04836759371221282,0.02060593770287475,0.32406287787182586
SAPT,0.07988165680473373,0.009538576388237185,0.0
SARC,0.11847389558232932,0.04503788683914042,0.0
SAZEW,0.06201550387596899,0.008837507411659562,0.0
SBL,0.046235138705416116,0.0019838566176845207,1.0
SCBPL,0.00946372239747634,0.013875903619393865,0.0
SCL,0.15191986644407346,0.00931756541420048,0.0
SEARL,0.01744186046511628,0.0031426024048759604,0.0
SEL,0.07216494845360824,0.1566648338798958,0.5747422680412371
SEPL,0.015306122448979591,0.012395260764027277,0.0
SERF,0.23039215686274508,0.340892940246332,0.5696821515892421
SERT,0.08085808580858085,0.10659907496563964,0.5742574257425742
SFL,0.09375,-0.03885982496174545,0.0
SGF,0.017195767195767195,0.013172863163912474,0.0
SGPL,0.03125,0.07594647896302051,1.0
SHDT,0.05486968449931413,0.011859599428936718,0.1412894375857339
SHEZ,0.023230088495575223,0.006166086868020532,0.0
SHFA,0.008121827411167513,-0.0001936794834638822,0.0
SHJS,0.11397058823529412,0.014628656735906881,0.0
SHNI,0.0026109660574412533,0.0030769703181273145,1.0
SHSML,0.022067363530778164,0.008674557567519725,0.0
SIBL,0.08595988538681948,0.018294075091205342,1.0
SIEM,0.023557126030624265,0.03793586807940527,0.0
SILK,0.0,0.0,1.0
SITC,0.007151370679380214,-0.0010503411637861615,0.0
SKRS,0.012108980827447022,-2.3972290395971735e-05,0.9989909182643795
SLL,0.009111617312072893,0.008880727866140636,1.0
SMCPL,0.043092522179974654,0.04631423738831936,0.8390367553865653
SML,0.134765625,0.01806229311267102,0.0
SNAI,0.0684931506849315,0.05519853632892166,0.0
SNBL,0.004008016032064128,0.002734290006643325,0.996003996003996
SNGP,0.023255813953488372,0.002138814698810859,0.0
SPEL,0.00881488736532811,-0.0011495254865127313,0.28180039138943247
SPL,0.03758654797230465,0.07004179155091722,0.12363996043521266
SPLC,0.0,-1.6880420589115985e-08,1.0
SPWL,0.011695906432748537,0.018113874307356753,0.0019342359767891683
SRVI,0.016666666666666666,0.013585792824389292,0.0
SSGC,0.012572533849129593,0.00043249711482036546,0.7553191489361702
SSML,0.02564102564102564,0.008542565842321437,0.8962703962703963
SSOM,0.11287758346581876,0.10703081945611465,0.0
STCL,0.02133850630455868,0.008751497273287348,0.4354995150339476
STJT,0.14037626628075253,-0.006344719037227872,0.0
STML,0.16176470588235295,-0.024507677192533217,0.0
STPL,0.014506769825918761,0.0068232399698240215,0.7669245647969052
SURC,0.07727272727272727,0.011192280546582944,0.0
SUTM,0.07807308970099668,0.02697834504023111,0.0
SYS,0.016456921587608905,0.008982230652629902,0.0
TATM,0.04306864064602961,0.18993494477887615,0.0
TCORP,0.0389937106918239,0.09701493078067522,0.1984924623115578
TELE,0.03969022265246854,0.028774537759903712,0.7725072604065828
TGL,0.020388349514563107,0.012548947326698506,0.0
THALL,0.011928429423459244,0.0025553281840824116,0.0
THCCL,0.042033235581622676,0.028943109573333153,0.3235581622678397
TICL,0.07484076433121019,-0.008484326944907472,0.0
TOMCL,0.02863202545068929,0.03127158629395757,0.0
TOWL,0.09857482185273159,0.09164780960334748,0.0
TPL,0.03481624758220503,0.04197463930881684,0.8384912959381045
TPLI,0.05520702634880803,0.007722537789249667,0.06382978723404255
TREET,0.057115198451113264,0.0359304605422589,0.007736943907156673
TRG,0.059961315280464215,0.050909936924826926,0.0038684719535783366
TRIPF,0.016268980477223426,0.03865835283732502,0.0
TSPL,0.035035035035035036,0.012831569600438464,0.9579579579579579
UBDL,0.07583547557840617,0.02159776795149837,0.2365038560411311
UBL,0.004849660523763337,0.004671803454066384,0.0
UDPL,0.13333333333333333,0.21068250977942238,0.0
UNIC,0.004362050163576881,1.4974591203975596e-06,1.0
UNITY,0.02804642166344294,0.017763206444190438,0.15087040618955513
UPFL,0.018518518518518517,0.018700220052943584,0.0
WAFI,0.031945788964181994,0.03935054611171718,0.0
WAHN,0.027496382054992764,0.013554705756298815,0.0
WAVES,0.015488867376573089,0.00608072123786757,0.4758220502901354
WAVESAPP,0.037578288100208766,0.11368735857223822,0.9582898852971846
WTL,0.0,-7.502235033207683e-08,1.0
YOUW,0.005802707930367505,0.0057443853578908605,1.0
ZAHID,0.07265774378585087,0.03521994459895325,0.0
ZIL,0.07621951219512195,0.028379298888745602,0.0
ZTL,0.05710102489019034,0.023076666462881673,0.7847730600292826
