symbol,n,censor_rate,alpha_n,beta_n,nu_n,ok_n,alpha_c,nu_c,ok_c,alpha_l,beta_l,nu_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error
EMCO,1840,0.1516304347826087,0.20085321438101592,0.5476046075115586,199.99999999591134,True,0.6009159715126904,5.279309350239998,True,0.36490206867295627,0.5498365136246413,3.3500235994140968,True,0.16404885429194035,0.4000627571316745,True,
ENGRO,2046,0.004398826979472141,0.19593449219102382,0.7561888065691675,4.186022100839731,True,0.2074036772737594,3.941011052372911,True,0.20047554923063216,0.7341615366062617,4.138536701912274,True,0.004541057039608332,0.011469185082735589,False,
ENGROH,2451,0.019175846593227255,0.18537105623703665,0.779125772283009,4.057980544604659,True,0.23484434528341397,3.322283341930584,True,0.17695908981316621,0.752147831668709,3.4645766248552965,True,-0.008411966423870432,0.04947328904637732,False,
EPCL,2468,0.03565640194489465,0.1566552843079791,0.8386673470795994,4.486497362995572,True,0.1809309984347179,3.7284016658968335,True,0.14506131069304656,0.8363076033825605,3.3863971452075754,True,-0.011593973614932529,0.024275714126738818,False,
EPQL,2459,0.010166734444896299,0.2758099257260039,0.7241900742739728,2.739896944351266,True,0.27578313307585955,2.660042550662458,True,0.5737521074182209,0.3696023385809498,2.601778769132908,True,0.29794218169221703,-2.679265014432497e-05,True,
ESBL,2405,0.09771309771309772,0.29100233757134153,0.49560637645494854,6.4570855837056715,True,0.593840214907337,3.7053386999320885,True,0.52639229145897,0.3243887021747207,3.0287780492800644,True,0.2353899538876285,0.30283787733599543,False,
EXIDE,2388,0.06490787269681741,0.32004988420363256,0.6799501157963639,4.076707157481393,True,0.40832841645804907,3.374914404108303,True,0.3326101972301359,0.5967676694201822,3.051700358445844,True,0.012560313026503345,0.08827853225441651,True,
FABL,2468,0.02188006482982172,0.3255958538120286,0.5643284882863027,3.3394308609489034,True,0.46163314580249415,2.7649139060719263,True,0.30320885991724666,0.481801127510878,2.9721601819576096,True,-0.022386993894781937,0.13603729199046555,False,
FASM,1362,0.07782672540381791,0.15748564256668196,0.8372856690306301,5.58937292911231,True,0.22110363623220525,3.7122620835757982,True,0.12053990648728145,0.8794600935126918,2.528485850367473,True,-0.03694573607940051,0.06361799366552329,True,
FATIMA,2467,0.007701661937576003,0.18536256838195442,0.7829364261964058,3.5930560494820654,True,0.21174445256678434,3.256205261075076,True,0.16962298247567364,0.7694739723416404,3.5856010819796387,True,-0.015739585906280773,0.026381884184829923,False,
FCCL,2471,0.02387697288547147,0.1784137126453592,0.7231557741229347,5.515038493465825,True,0.23502049886658893,3.998210029960859,True,0.19261791669541273,0.6706942249556811,4.20668962842947,True,0.014204204050053515,0.05660678622122972,False,
FCEL,637,0.07849293563579278,0.25367141210126554,0.00803837883195255,2.7398559016421213,True,0.6899445716951045,2.259772471316195,True,0.41521904275047644,0.5847809420024157,2.724537934011309,True,0.1615476306492109,0.43627315959383894,True,
FCEPL,2473,0.033966841892438336,0.17197530813395406,0.7856663258646491,4.467380965082544,True,0.22754284387880858,3.312860623823494,True,0.16048111353213274,0.739189529637211,3.5135420600440392,True,-0.011494194601821328,0.05556753574485451,False,
FCIBL,1318,0.1282245827010622,0.2860367487303515,0.7139632512696437,6.418147009546789,True,0.38489041903431503,4.512169642461554,True,0.48719520494903135,0.4756370317646194,2.898080550996373,True,0.20115845621867984,0.09885367030396353,True,
FCL,568,0.01232394366197183,0.35565930798796785,0.6295881943765993,2.5625279121779707,True,0.3735941043958497,2.4878627927943047,True,0.20224061483111805,0.5798730907451274,2.7882312672522693,True,-0.1534186931568498,0.01793479640788187,False,
FCSC,2462,0.005280259951259139,0.2509005069232733,0.6750855552821746,3.9228513667095903,True,0.26903263149360174,3.7409413660014144,True,0.2625916582426385,0.6393914519662898,3.8807336317027095,True,0.011691151319365212,0.018132124570328423,False,
FDPL,2467,0.006890960680989056,0.2685610116639554,0.6397746121159895,3.2236449681665595,True,0.30566968456756266,3.047952674796482,True,0.27449672954444904,0.5722240873507954,3.2303245139016807,True,0.0059357178804936295,0.037108672903607254,False,
FECTC,2259,0.06285967242142541,0.2480807887414092,0.7284379938845013,5.719518042727828,True,0.3585301885041464,3.7363678766055504,True,0.2580844734920413,0.6859896352475228,3.4673691879533743,True,0.01000368475063207,0.11044939976273721,False,
FEROZ,2467,0.05918119173084718,0.1998056907994693,0.7983842604825104,4.965876580155221,True,0.23797665342695706,3.855763916012254,True,0.18708455590473205,0.7868132986072106,3.260204434608229,True,-0.012721134894737252,0.03817096262748776,False,
FFBL,2038,0.03729146221786065,0.10461117560484559,0.8953888243951492,4.455009106774592,True,0.11491169531929474,3.518728351765973,True,0.07788857978532249,0.9056172179523887,3.4095030335541847,True,-0.026722595819523104,0.010300519714449147,True,
FFC,2474,0.006063055780113177,0.21567762087149345,0.7843223791284929,2.9463525207008017,True,0.21488180272690682,2.892282530015712,True,0.19711634252233898,0.7749288329605355,2.9926282847986636,True,-0.01856127834915447,-0.0007958181445866241,True,
FFL,2474,0.06022635408245756,0.198089336414305,0.7513763199834912,5.173816679318312,True,0.32062228742507676,3.4792559201974917,True,0.20590338915649237,0.7197198079167628,3.1527439159879744,True,0.007814052742187355,0.12253295101077175,False,
FLYNG,2418,0.055417700578990904,0.32617755106591895,0.5823509520189669,6.354172194769889,True,0.5113148186382592,4.052023085130795,True,0.4087365723863316,0.4772552021673351,3.788830217646763,True,0.08255902132041265,0.18513726757234028,False,
FML,2153,0.03808639108221087,0.2214657238873205,0.7426979789817316,5.231859086651548,True,0.30902684955213733,3.6448969645099316,True,0.2517868859110346,0.6838411902910451,3.683217952074159,True,0.0303211620237141,0.08756112566481683,False,
FNEL,2412,0.061774461028192375,0.17517215174385584,0.8248278482561433,4.644451033794249,True,0.1992220361821065,4.048450540830515,True,0.1999047061023924,0.786475240811968,3.4193734332268337,True,0.02473255435853655,0.02404988443825065,True,
FRCL,1591,0.147705845380264,0.17640036482032512,0.7173018985528001,199.9999999545849,True,0.3779519906961463,6.537659647000616,True,0.3361078638946078,0.6003155901456512,3.6959416784074346,True,0.15970749907428267,0.2015516258758212,True,
FRSM,1833,0.05782869612656847,0.23629362958421946,0.6583059112013894,8.690200305850105,True,0.4408920819860984,3.775409744773105,True,0.34842885352822717,0.4711819421555602,3.763616709172722,True,0.11213522394400771,0.20459845240187896,False,
FZCM,1700,0.08,0.24023450855440726,0.7566628993173304,5.444302604071105,True,0.3865605075988648,3.6505221339406804,True,0.3167089832514835,0.6586221672798438,3.0257650745449025,True,0.07647447469707624,0.14632599904445753,False,
GADT,2112,0.03787878787878788,0.2240087458539176,0.6938596473276725,4.189363230882542,True,0.3539632880218634,2.9554161332167483,True,0.2474380035005167,0.5860722505949898,3.069492365965208,True,0.02342925764659909,0.12995454216794577,False,
GAIL,1235,0.017813765182186234,0.19104749629994425,0.6914255542757084,3.7382406321290214,True,0.2382530489246041,3.1771948300753428,True,0.17318320654347696,0.6529821338837765,3.536884634989144,True,-0.017864289756467283,0.04720555262465986,False,
GAL,2468,0.08954619124797407,0.15272365213589767,0.8210014600961786,14.529224949220703,True,0.2891632271157397,4.85225596479485,True,0.21213840254010702,0.7536928858955636,3.9003291694003552,True,0.05941475040420935,0.13643957497984205,False,
GAMON,1918,0.14129301355578727,0.11361236756805523,0.8735166207968281,199.99999998680119,True,0.28835967375636073,6.482297251233323,True,0.2204348913266475,0.7403232356268186,5.109356511081988,True,0.10682252375859227,0.1747473061883055,True,
GATI,1666,0.10624249699879952,0.2332682823474408,0.7667317176525543,9.572154907403682,True,0.2526039396492816,6.17320594468986,True,0.22620638784615765,0.7737936121538296,3.749670770412293,True,-0.007061894501283139,0.01933565730184078,True,
GATM,2469,0.022681247468610773,0.22912986046899037,0.651915785247608,4.639453241731125,True,0.32336917065066806,3.458971776935498,True,0.2339784661504459,0.6125245194536345,3.7773043880506263,True,0.004848605681455537,0.0942393101816777,False,
GCIL,954,0.029350104821802937,0.25689006437177236,0.6890869488010466,3.812568701031786,True,0.34150708224489246,3.0927309452670175,True,0.2266709822722564,0.66501352416495,3.2142495728391447,True,-0.03021908209951596,0.08461701787312009,False,
GFIL,1997,0.02954431647471207,0.16718888148968006,0.8133978605544543,5.223201900130702,True,0.2589740010865538,3.7485757285269137,True,0.32635136509950136,0.5070155324177186,3.7504136674363635,True,0.1591624836098213,0.09178511959687372,False,
GGGL,2468,0.034440842787682335,0.229887087146525,0.7223724769431014,4.88737150698531,True,0.31151601845619514,3.5959286470114895,True,0.21615196348874063,0.7075471503759319,3.7395638624175067,True,-0.01373512365778437,0.08162893130967014,False,
GGL,2472,0.05177993527508091,0.16678447988572442,0.7991814018183432,6.528045612847002,True,0.24717473025216463,3.9504044819301996,True,0.1980365806863714,0.7400509758024996,3.613229672336652,True,0.03125210080064697,0.08039025036644021,False,
GHGL,2462,0.017059301380991064,0.3348800946560428,0.6651199053439069,2.9063842512662106,True,0.24356801584118903,2.913797992916648,True,0.27939747870943044,0.629512929086624,2.89749569225099,True,-0.05548261594661236,-0.09131207881485376,True,
GHNI,2469,0.07816929931146213,0.16814511573569832,0.7827237789919719,9.780094262746816,True,0.31181187095571206,4.02669171218336,True,0.22522147080763805,0.7060047060521427,3.604177213068807,True,0.05707635507193973,0.14366675522001374,False,
GLAXO,2472,0.023867313915857606,0.3351704310833097,0.6648295689166828,3.581105910736836,True,0.3240320358906419,3.349517661120487,True,0.2052145784765172,0.7740231704153481,3.376235615857376,True,-0.1299558526067925,-0.011138395192667794,True,
GLPL,1539,0.06952566601689408,0.29412553222204524,0.7057651430753873,4.059608638604082,True,0.39143258505930617,3.536027754194002,True,0.5573481077899805,0.41169980255286953,2.8580395713645816,True,0.2632225755679352,0.09730705283726093,True,
GOC,1192,0.10234899328859061,0.24904995350387485,0.6856489046934313,7.152719357845785,True,0.42613463243690936,3.245762260987977,True,0.32211353015599653,0.6274214180659592,2.5713128796727194,True,0.07306357665212168,0.1770846789330345,False,
GRR,898,0.005567928730512249,0.2507302691810024,0.7492697308189923,3.553826393343282,True,0.21680564114968703,3.566541372848522,True,0.2507518731634896,0.7492481268364806,3.5221311163816695,True,2.160398248723938e-05,-0.03392462803131535,True,
GRYL,1570,0.07834394904458598,0.23612762240439827,0.763872377595592,5.47865288151006,True,0.3135039626761517,4.532147108229796,True,0.3234978589741967,0.6717421705081046,3.453589422034426,True,0.08737023656979842,0.07737634027175344,True,
GSKCH,1427,0.056762438682550806,0.18315501966956899,0.7744031942775227,8.051519948574233,True,0.2848520128230967,4.923159969513578,True,0.28422905551564753,0.6525292740324277,4.394377051736201,True,0.10107403584607855,0.1016969931535277,False,
GSPM,658,0.022796352583586626,0.3647560733790468,0.632761873624395,3.527087834797195,True,0.13745972162421743,5.430491116660667,True,0.17637322539725772,0.7639470034429061,3.279124257275101,True,-0.1883828479817891,-0.22729635175482937,False,
GTYR,2466,0.0494728304947283,0.19628721086308365,0.75617126247156,5.297071753457949,True,0.23891809927552676,3.6794879053912837,True,0.24910486003694204,0.6523865486524911,3.3631133848569346,True,0.052817649173858394,0.04263088841244311,False,
GUSM,635,0.08031496062992126,0.2281144685349404,0.7403519637875775,3.0346690076394323,True,0.5078011790503059,2.6116807413793657,True,0.0754224041063315,0.9245775958902992,2.050000000000354,True,-0.15269206442860891,0.2796867105153654,True,
GVGL,2310,0.047619047619047616,0.20256120103961667,0.7499186525189463,6.13499535679731,True,0.2985680062366148,3.999544104882668,True,0.21037209471178298,0.7238116409356703,4.01401302971013,True,0.007810893672166308,0.09600680519699811,False,
GWLC,2447,0.044544340008173276,0.18656185698081112,0.737144723696946,6.438136037132249,True,0.32511754452493025,3.5460278633629114,True,0.1939970720608824,0.7043596052524262,3.7649240031285496,True,0.007435215080071278,0.13855568754411912,False,
HABSM,2257,0.021267168808152416,0.20246616800864314,0.7775161677560469,4.456352434359185,True,0.2643615356819391,3.657619371121997,True,0.1946189719915951,0.7608199548349239,3.7223722861381354,True,-0.00784719601704803,0.06189536767329595,False,
HAEL,1722,0.09117305458768873,0.14560303126704632,0.813589399385291,58.565575451439415,True,0.21156626097762055,6.08356156905784,True,0.38021357456385074,0.5113417778816981,4.062119411445447,True,0.23461054329680442,0.06596322971057422,False,
HAFL,549,0.08196721311475409,0.9333485484312823,0.06665145156718927,2.0500000000000007,True,0.9333485484312823,2.0500000000000007,True,0.23522525348322268,0.18519815312849136,2.0560599783172124,True,-0.6981232949480597,0.0,True,
HAL,533,0.18761726078799248,0.13258475304155243,0.8418640300998608,199.9999999928229,True,0.3331402030251661,35.342732418154,True,0.28588034662710227,0.6772725631553971,9.873576245737524,True,0.15329559358554984,0.2005554499836137,True,
HALEON,895,0.01675977653631285,0.1996083813696362,0.8003916186303536,3.039677421453807,True,0.12336784683129151,3.113943697494092,True,0.046372739696919414,0.9493812687663491,3.09578441181527,True,-0.1532356416727168,-0.0762405345383447,True,
HASCOL,2470,0.07004048582995952,0.2838597389711795,0.7161402610287984,4.060768193335556,True,0.33954338233975456,3.544587078036197,True,0.3495721920265106,0.5951441489047813,3.044844488163773,True,0.06571245305533108,0.055683643368575064,True,
HBL,2473,0.015770319450060657,0.31091092241258966,0.5912398432228291,3.8084877230762175,True,0.4113336756068958,3.2078528689850696,True,0.3798968275897005,0.4266595108211546,3.462981811817603,True,0.06898590517711084,0.10042275319430616,False,
HCAR,2472,0.05946601941747573,0.20056005932601167,0.799439940673937,4.744231525704794,True,0.2570654982776943,3.779153885007916,True,0.22217887687116294,0.7497884539797811,3.3216649135329295,True,0.02161881754515127,0.05650543895168264,True,
HICL,1780,0.016853932584269662,0.2787510423075145,0.7212489576924717,3.7843834750375858,True,0.32163506105416517,3.498230674890428,True,0.36729912566525047,0.6327008743331692,3.275954427558762,True,0.08854808335773595,0.042884018746650654,True,
HINO,2195,0.0510250569476082,0.17989575113806047,0.7927276250279608,6.1439168571751726,True,0.29364578816681963,3.831307168112278,True,0.28390945378365773,0.6269356900283457,3.408650838412716,True,0.10401370264559726,0.11375003702875916,False,
HINOON,2455,0.018329938900203666,0.30138041275575644,0.6986106706061157,3.245601225642674,True,0.3138624052097765,3.073332003167148,True,0.28008511750717235,0.6759444599853535,2.9972738569011885,True,-0.02129529524858409,0.012481992454020041,True,
HIRAT,2412,0.012023217247097845,0.2776330393488925,0.7223669606509988,3.2892635251719486,True,0.28827722005555745,3.183373737375936,True,0.28923906201454563,0.629403142136076,3.4010604457091604,True,0.011606022665653137,0.010644180706664952,True,
HMB,2433,0.004932182490752158,0.22228233050676272,0.7217700603707302,3.496770597603489,True,0.24501662846748706,3.2689756168474213,True,0.2124863025949068,0.7054571843112707,3.4997746304834374,True,-0.009796027911855909,0.022734297960724348,False,
HPL,2026,0.07107601184600197,0.34055202169476095,0.6594479783052365,5.070564059805465,True,0.4784893595044779,4.101810623224418,True,0.5261397545980364,0.45895418382762265,3.3391220403446606,True,0.18558773290327546,0.13793733780971695,True,
HRPL,1155,0.013852813852813853,0.3255959590715932,0.6744040409283143,2.8940855687284683,True,0.35997314062730773,2.772820850387048,True,0.2816067938503458,0.692791831399685,2.754176624857747,True,-0.043989165221247406,0.03437718155571451,True,
HSPI,1035,0.18937198067632852,0.21482383225080542,0.4574251398497388,199.99999999880112,True,0.6749463259763919,13.121127383355763,True,0.5168766941046139,0.17379193211742366,9.548508701740698,True,0.3020528618538085,0.4601224937255865,True,
HTL,2471,0.05544314042897612,0.21009344197239121,0.7094432853688482,6.417198538268723,True,0.35061082714823766,3.656771860314505,True,0.26338661845791067,0.6167347002070072,3.5292181914468674,True,0.053293176485519456,0.14051738517584644,False,
HUBC,2472,0.010113268608414239,0.2567335504544844,0.5976768907319143,3.8371948465986487,True,0.29448638384944725,3.3870050257791453,True,0.25188947709420484,0.570422329416537,3.597390118836705,True,-0.004844073360279588,0.037752833394962826,False,
HUMNL,2472,0.015372168284789644,0.2899962571860233,0.7088994032178558,3.643550780757294,True,0.3026436057569254,3.4348157022147774,True,0.2783471696895275,0.6835806593516609,3.4905003813723963,True,-0.011649087496495791,0.012647348570902106,False,
HUSI,864,0.14930555555555555,0.175633692325731,0.07269088391236098,7.030003603614291,True,0.9999385591914843,2.236477664804632,True,0.34837230762466265,0.31294862522307687,2.9706939039121725,True,0.17273861529893164,0.8243048668657533,False,
HWQS,1650,0.06424242424242424,0.24926453740906385,0.6262980921870545,5.433029145186008,True,0.45037410308217074,3.4760221307941555,True,0.39986737182763277,0.40134943741436035,3.0531532244073856,True,0.15060283441856892,0.2011095656731069,False,
IBFL,1579,0.050031665611146296,0.6801332322734176,0.3198667677265721,2.592461176725787,True,0.6801332322734176,2.592461176725787,True,0.7242663370603437,0.27529768170288627,2.429998165230291,True,0.044133104786926114,0.0,True,
IBLHL,2433,0.055487053020961775,0.2399371938748768,0.7328613814677368,4.844264141178867,True,0.3150720997755823,3.6283445593683337,True,0.2675762071507365,0.6703197642710774,3.1422315618558434,True,0.027639013275859686,0.07513490590070551,False,
ICCI,575,0.09739130434782609,0.42764474535293656,0.3244639216770878,6.21849007247833,True,0.7760472170959964,3.6343199334313336,True,0.7096474384898006,0.05861723236755409,2.730270434142522,True,0.28200269313686405,0.3484024717430599,False,
ICIBL,2471,0.00971266693646297,0.2592293652020642,0.6206518369742173,3.574122214193287,True,0.29308349503785075,3.320565258075985,True,0.26517410961618715,0.5772467059512849,3.389836780102476,True,0.00594474441412296,0.03385412983578656,False,
ICL,2437,0.03487894952810833,0.18164991213289605,0.7655869330501325,4.500518503135298,True,0.2777840146997228,3.190985141805278,True,0.17555081245485502,0.7229385043956649,3.4431223843685284,True,-0.006099099678041037,0.09613410256682675,False,
IDEAL,959,0.1908237747653806,0.23851572561166556,0.6134751713749855,199.99999995929687,True,0.44641563902423304,5.364136338729741,True,0.45366817948637983,0.4519945497738912,2.189756625795529,True,0.21515245387471427,0.20789991341256747,True,
IDRT,1036,0.15926640926640925,0.2027557342268877,0.6473731164370901,199.999999816228,True,0.5575069510153804,4.537746109157509,True,0.3810482828395325,0.5734912587269655,3.0078220277914403,True,0.17829254861264482,0.3547512167884927,True,
IDYM,1851,0.06699081577525662,0.37190916740713276,0.6280908325928595,4.416582838992345,True,0.4286078651579467,3.879837962939762,True,0.4383774117308256,0.561622588269004,3.1968927384316643,True,0.06646824432369286,0.05669869775081393,True,
IGIHL,2354,0.027612574341546302,0.2547737779920683,0.7083498105287949,3.6729222518502134,True,0.31962141726679305,3.0647000852123387,True,0.22394470727179006,0.6864738999588347,3.2456417210647497,True,-0.03082907072027824,0.06484763927472476,False,
IGIL,1790,0.08659217877094973,0.07455096392707562,0.8960955105320658,199.99999992612675,True,0.3422079059932386,4.060576556407767,True,0.2540577506062522,0.609234543828997,3.647737830870315,True,0.17950678667917658,0.267656942066163,True,
ILP,1843,0.01410743353228432,0.37072816499152383,0.6105846272446096,3.102843812732873,True,0.4182702362127139,2.911511152562385,True,0.3355818791368683,0.5531005572765212,3.125265376228021,True,-0.03514628585465551,0.047542071221190085,False,
IMAGE,1346,0.03789004457652303,0.31295479068052245,0.6659006709771567,3.3398305163485342,True,0.3768312902862474,2.9010577805468802,True,0.25520535235721176,0.6036095080140933,2.891422746025827,True,-0.0577494383233107,0.06387649960572495,False,
IML,1059,0.08026440037771483,0.14703733750899525,0.48749853572728463,199.99999999593635,True,0.7009384493057873,2.8595518180631374,True,0.3131131632662858,0.22898821578316417,3.1557780661677013,True,0.16607582575729055,0.553901111796792,True,
IMS,1731,0.14500288850375506,0.16214459476194212,0.7271244484125854,199.99999999835188,True,0.4349575914177791,6.938358590933062,True,0.3037258481654747,0.6008370449888231,4.638027146671649,True,0.1415812534035326,0.272812996655837,True,
IMSL,879,0.1945392491467577,0.08084517319633899,0.8994284723855488,199.99999998769925,True,0.7757592234747333,8.790983846311923,True,0.6038821351885146,0.1436671640667267,5.290321746657407,True,0.5230369619921756,0.6949140502783943,True,
INDU,2473,0.009704811969268095,0.37943300491087595,0.6205669950891184,2.693747658911071,True,0.37592801696798783,2.8030403452033887,True,0.33222790560075655,0.6131141232621011,2.8469323925778105,True,-0.0472050993101194,-0.003504987942888116,True,
INIL,2471,0.03925536220153784,0.14013565635609454,0.7918888763210549,7.869491916673687,True,0.22487742988477727,4.288631017756423,True,0.16184325553779952,0.765564470888038,4.443379910489295,True,0.02170759918170498,0.08474177352868273,False,
INKL,1067,0.12277413308341144,0.16961908839305467,0.7313004499708622,199.98951001144633,True,0.37000199084667784,4.521541190790527,True,0.2985787576324807,0.6697147921556224,3.318511913013669,True,0.12895966923942603,0.20038290245362317,True,
IPAK,573,0.0034904013961605585,0.6303387501669804,0.3696612498325169,2.5602883737959354,True,0.6285265879657032,2.5439174072441704,True,0.5931728025805018,0.34455484004646586,2.592627125445742,True,-0.03716594758647862,-0.0018121622012772232,True,
ISIL,1126,0.08614564831261101,0.23381602307803495,0.7661839769219616,6.950960257545937,True,0.20758014253085078,5.1367134378614425,True,0.1745388550891695,0.8254611449108267,3.201082174889426,True,-0.05927716798886545,-0.026235880547184176,True,
ISL,2470,0.04331983805668016,0.1797257081160149,0.7481057787204658,7.179311326410448,True,0.2910373223110534,4.161384743574221,True,0.22200827624792513,0.7018065432105256,3.9895155862536287,True,0.042282568131910225,0.11131161419503849,False,
ITTEFAQ,2282,0.02848378615249781,0.2607129642949819,0.6076216795612072,4.665669406965641,True,0.3608160670982639,3.5369226325381256,True,0.27245559177738077,0.5636564812872032,3.7677892230667327,True,0.011742627482398849,0.100103102803282,False,
JATM,1841,0.07658881042911461,0.21504606981607943,0.7849539301838007,5.194066471373812,True,0.32310072501634246,3.741551234948475,True,0.2646918795856553,0.7025118481830502,3.2330745171114983,True,0.04964580976957589,0.10805465520026303,True,
JDMT,1550,0.12064516129032259,0.1281452157157516,0.8139696096051652,199.99999995937486,True,0.4337687436949431,6.090058606111098,True,0.3106599835978738,0.5835175134345256,5.0520617981812705,True,0.18251476788212218,0.3056235279791915,True,
JDWS,1608,0.05783582089552239,0.1573427634602232,0.8426572365397763,5.8111105733711295,True,0.2389218028513145,4.168274627471458,True,0.26762174305448344,0.7323782569441369,3.2790493151325455,True,0.11027897959426025,0.08157903939109132,True,
JGICL,1762,0.022701475595913734,0.3642391010062411,0.6357608989937428,3.9457169882203953,True,0.4171767480173295,3.601301564482061,True,0.4067100833072368,0.5832363988713278,3.3762423387940914,True,0.04247098230099572,0.05293764701108844,True,
JKSM,1208,0.13493377483443708,0.13495298277450674,0.8199716985051966,199.99999999909295,True,0.25127872838970944,11.143907024790593,True,0.23223074242920377,0.7389048803338284,4.3037045150512405,True,0.09727775965469704,0.1163257456152027,True,
JLICL,2081,0.0312349831811629,0.2518541244102056,0.6851365424662887,4.708381140224794,True,0.34269902968587673,3.52287558443584,True,0.2711225610839346,0.6418404912777936,3.4921705384828967,True,0.019268436673729017,0.09084490527567113,False,
JOPP,1105,0.21447963800904976,0.18704106790150654,0.8129589320984868,9.950768770725096,True,0.23430738007312057,154.9014121662779,True,0.252364608180609,0.7476353918193858,23.684310665890294,True,0.06532354027910248,0.04726631217161403,True,
JSBL,2397,0.005840634125990822,0.29296251727332656,0.6220599351802452,3.573728382064492,True,0.3215811448165559,3.3539422658135747,True,0.30961937698579434,0.5621501114064349,3.5068866416966973,True,0.016656859712467775,0.028618627543229358,False,
JSCL,2475,0.04323232323232323,0.1889406058822407,0.7524255842619667,5.93479717086937,True,0.29867084362285956,3.6064495417107048,True,0.2200986172466114,0.6776099638976607,3.67359206794713,True,0.031158011364370686,0.10973023774061885,False,
JSGCL,1550,0.11290322580645161,0.37421858710802447,0.4656212347470172,6.5068555144873965,True,0.7100305307558394,3.5006075295350736,True,0.566198452425934,0.400191208958458,2.817799004303133,True,0.19197986531790956,0.33581194364781497,False,
JSIL,1650,0.04787878787878788,0.19519518453333445,0.7922978694254299,10.255022909745652,True,0.27391545254812855,5.453141928434082,True,0.2581322365946836,0.7074085231339076,5.36055672557041,True,0.06293705206134914,0.07872026801479409,False,
JSML,2045,0.0958435207823961,0.18521346863557203,0.6291930767696481,199.9999995650437,True,0.46245498523715617,4.65799345987283,True,0.3553235851053768,0.4541815726829578,4.140301107900694,True,0.17011011646980478,0.27724151660158414,True,
JUBS,1858,0.07642626480086114,0.28233363905785236,0.5900944415996705,6.599578959905337,True,0.4997697536339992,4.082104527219869,True,0.4888500082661992,0.3885945367963779,3.591116182278273,True,0.20651636920834682,0.21743611457614687,False,
JVDC,2116,0.048676748582230624,0.19449204903289313,0.7138406050759449,7.386143485704345,True,0.32930222006312715,3.5976030360307956,True,0.2194761359051739,0.6548252464877089,3.8133696221736453,True,0.024984086872280764,0.13481017103023402,False,
KAPCO,2459,0.011793411956079707,0.3474866430089549,0.6525133569910178,2.888425050181623,True,0.35174264930642907,2.8494440380536643,True,0.38545371111988624,0.6044078710888963,2.8164044119290654,True,0.03796706811093137,0.004256006297474191,True,
KEL,2476,0.0004038772213247173,0.1867454127887458,0.7963124562753019,3.5292039763957863,True,0.18767785347716454,3.50960689776338,True,0.18846630068497267,0.7889966350542704,3.5509789747135825,True,0.0017208878962268748,0.0009324406884187453,False,
KHTC,2284,0.09369527145359019,0.33805385592421267,0.5707015408528393,6.781645832180617,True,0.5948829485100815,3.91693325022549,True,0.5113946427096303,0.3880161985898337,3.0765249757808966,True,0.17334078678541764,0.25682909258586883,False,
KML,1713,0.1039112667834209,0.24013763696811224,0.6701474520484174,10.618009181270054,True,0.5911806119598839,3.875947754335802,True,0.36267623064042803,0.5825514433567017,3.1661569620408567,True,0.12253859367231579,0.3510429749917717,False,
KOHC,2468,0.033630470016207455,0.26091066708942867,0.6464368951572514,5.4544116605690505,True,0.37936173198083756,3.7218583964627223,True,0.3021884819190433,0.5831405104076122,3.789848629592062,True,0.04127781482961462,0.11845106489140889,False,
KOHE,2241,0.01606425702811245,0.42239522985449235,0.5776047701454893,3.0169731927955405,True,0.4529500105937724,2.911834977214332,True,0.4742334719320831,0.5257665280670509,2.878391586473009,True,0.051838242077590746,0.03055478073928003,True,
KOHP,2167,0.044300876788186436,0.315060216548002,0.6746136243275562,4.288918076705301,True,0.4111141928861801,3.719774123414356,True,0.5226540240898674,0.38717832658262374,3.305124157837339,True,0.2075938075418654,0.09605397633817814,False,
KOHTM,1227,0.1687041564792176,0.17092599921962703,0.776115170837909,199.99999997435953,True,0.36264875464114976,9.280833904792452,True,0.3402647830261085,0.6287676672312068,3.7285937238044844,True,0.16933878380648149,0.19172275542152273,True,
KOIL,2366,0.03761622992392223,0.2895856519780994,0.593468948008292,4.669658069157223,True,0.4371837494097073,3.4734944152805856,True,0.3983311425290982,0.4466429899281849,3.3277503001820294,True,0.1087454905509988,0.1475980974316079,False,
KOSM,2473,0.005661140315406389,0.2359922240627357,0.7288040419904748,3.6038942086102623,True,0.2528335256657386,3.413116272037131,True,0.22651570965107687,0.7135672535848284,3.6909159989967972,True,-0.009476514411658837,0.016841301603002873,False,
KPUS,1076,0.258364312267658,0.1809003763493825,0.8190996236506174,6.059017249044812,True,0.3289749999420211,12.33375219893781,True,0.47898325492836763,0.5210167450715912,2.439361207593585,True,0.29808287857898513,0.14807462359263862,True,
KSBP,2087,0.06660277910876856,0.21591387074358426,0.7341106054556743,6.399385508818929,True,0.3765398659125948,3.5307451641475245,True,0.333978210043405,0.535498596861077,3.058176529554111,True,0.11806433929982074,0.16062599516901055,False,
KSTM,1021,0.09598432908912831,0.20994297537349146,0.7900570246265066,4.946797823018375,True,0.33299132307633594,3.7165275057893883,True,0.36325028583145585,0.5968665262437443,3.195796078509572,True,0.1533073104579644,0.12304834770284448,True,
KTML,2358,0.02883799830364716,0.10238494591707147,0.862854713037619,7.589684470875279,True,0.14413635305005695,4.380237608867879,True,0.1179968163002425,0.8358750698696273,4.420443343081423,True,0.015611870383171036,0.04175140713298549,False,
