symbol,n,censor_rate,omega_n,alpha_n,beta_n,ll_n,ok_n,omega_c,alpha_c,beta_c,ll_c,ok_c,omega_l,alpha_l,beta_l,ll_l,ok_l,alpha_gap,alpha_gap_partial,at_boundary,error,regime
BOP,543,0.03130755064456722,7.506301592292694e-05,0.14509448476960712,0.7888570144205364,1134.7347957526113,True,7.020774442313944e-05,0.1755085011623279,0.7852764816195021,1064.4932046584968,True,7.997609130966557e-05,0.16123701342727448,0.776524647536005,1063.6794421842815,True,0.016142528657667354,0.03041401639272079,False,,10.0%
BPL,675,0.12296296296296297,0.00013851899038840195,0.16975238786978863,0.6648996278854877,1453.1377185321276,True,0.0001724378164399886,0.33047346076364037,0.5909471418552481,1113.5134965923733,True,0.00023269793239307678,0.25582331627657895,0.5367121790784215,1116.0427543631947,True,0.08607092840679031,0.16072107289385174,False,,5.0%
BPL,673,0.06537890044576523,0.0004648258323467714,0.20025986134187973,0.35511309558797444,1365.74623364653,True,0.0005480727361953298,0.3074523241342699,0.2799707533751506,1182.6883307161138,True,0.0005934473444773331,0.28907750187685255,0.23430487873094785,1187.4149416900452,True,0.08881764053497282,0.1071924627923902,False,,7.5%
BPL,536,0.055970149253731345,0.00010871423937894142,0.2519217798833058,0.6748344617310282,1076.7965418919175,True,0.00011304597316014872,0.36448804187581874,0.6325784615788421,968.7338953972068,True,0.00012371497751910185,0.30076453689638954,0.6387639833566616,970.9286721941504,True,0.04884275701308377,0.11256626199251296,False,,10.0%
BRRG,536,0.011194029850746268,0.0003724724909124355,0.2564114892140041,0.4238597956266996,1079.9959122094663,True,0.00038987815216510086,0.2976483180762034,0.3909207288608965,1056.4597631129907,True,0.00039434354722371547,0.28834907211698624,0.388938022089739,1056.8123067871156,True,0.03193758290298215,0.041236828862199315,False,,10.0%
BTL,503,0.09741550695825049,0.00010314568390764323,0.1343620369638956,0.8108339893923318,890.174375122963,True,9.485041740321716e-05,0.2081246772262677,0.791875322773196,710.709610723746,True,0.00011259933042087885,0.15981638728837344,0.7939993829678945,710.8378109851947,True,0.025454350324477848,0.07376264026237211,False,,7.5%
BTL,476,0.06092436974789916,0.00017169509000530673,0.17395213286097788,0.7020684018789236,921.2886359762244,True,0.00019209429483695912,0.29549566393704396,0.6431428256560434,821.6914557886474,True,0.0002250671979158478,0.2681916063369004,0.610120427254263,829.9673897833031,True,0.09423947347592254,0.12154353107606608,False,,10.0%
BUXL,507,0.26232741617357,0.00014651822964001262,0.1485059957900579,0.7373298231017489,976.2467107284127,True,0.0002938294690368719,0.351542331520626,0.6484576684793621,483.6287991410476,True,0.00021773917722725327,0.2126875630100647,0.6973517281683883,487.79804797020324,True,0.06418156722000679,0.20303633573056806,False,,5.0%
BUXL,878,0.12984054669703873,0.00020310461854380123,0.2624395541674187,0.6052716556809671,1667.0429462901955,True,0.00023577033110731968,0.47421509603401313,0.5257849039659805,1264.2227649957724,True,0.0003112864321208901,0.42976860504359127,0.4565305256026235,1282.384074995563,True,0.16732905087617256,0.21177554186659442,False,,7.5%
BUXL,542,0.07933579335793357,5.9312342296885745e-05,0.15412438513804985,0.8088366737644959,1072.0232838459453,True,5.987645637842657e-05,0.21929785488986475,0.7807021451101017,927.8993507288159,True,6.392428584908673e-05,0.21317872079640895,0.7745595945717206,942.0984759124049,True,0.0590543356583591,0.0651734697518149,False,,10.0%
BWCL,816,0.031862745098039214,6.097272739140686e-05,0.13613209367860868,0.726146148420306,2014.7937604905499,True,7.234674239437235e-05,0.16628034189735674,0.6907493029872687,1890.323811075363,True,7.820784960243336e-05,0.1532171165321114,0.6814034472468317,1890.7900620569717,True,0.017085022853502718,0.030148248218748064,False,,5.0%
BWCL,1028,0.0038910505836575876,5.589933616006184e-06,0.034096833756412426,0.9468544572776438,2706.8148088350517,True,5.648377217406946e-06,0.035483801011547654,0.94561736973895,2685.7338011286292,True,5.728095950320585e-06,0.03471484000362919,0.9458743961400923,2686.228253080471,True,0.0006180062472167652,0.0013869672551352283,False,,7.5%
BWCL,544,0.003676470588235294,4.632664495893984e-05,0.18014356416544822,0.6935202617467889,1449.64419827526,True,4.79781342322756e-05,0.18733562405124876,0.6850857668795671,1439.0755229418514,True,4.784864724077347e-05,0.18458102844346091,0.6865308519613296,1438.865161301593,True,0.004437464278012698,0.007192059885800545,False,,10.0%
BWHL,552,0.18840579710144928,5.618972394514663e-05,0.11590365341824321,0.8323048102697973,1118.8222905909274,True,0.0001204309900659564,0.2875075209707818,0.7124924790291922,721.5217587448176,True,7.349124853198161e-05,0.1725488727427527,0.7876310887967649,728.0077287915188,True,0.0566452193245095,0.1716038675525386,False,,5.0%
BWHL,669,0.13901345291479822,0.0002829986911768856,0.15974664827384055,0.7217698487244903,1083.176303008907,True,0.0003831450256591622,0.34251730060327457,0.6258936718496939,760.1629658480912,True,0.0004943340147239884,0.24977022438110247,0.6003447411119028,760.5173929845344,True,0.09002357610726192,0.182770652329434,False,,7.5%
BWHL,544,0.01838235294117647,0.00022085246837633084,0.2421384682482277,0.4892145177689067,1211.7579395168773,True,0.0003688417948410095,0.3710509734007984,0.2319427208699677,1165.6422455132501,True,0.00036111270802803406,0.3357847511079859,0.25433591562450275,1165.0557594011511,True,0.09364628285975818,0.1289125051525707,False,,10.0%
BYCO,821,0.02192448233861145,7.035882949693062e-05,0.16463484583383795,0.7519511966581314,1838.3949463831468,True,7.480082080928228e-05,0.18925457357505132,0.7369144841672706,1758.5684001620239,True,8.402524805094595e-05,0.1753897568419067,0.7280970144144352,1756.0748450767612,True,0.010754911008068746,0.024619727741213376,False,,5.0%
BYCO,433,0.016166281755196306,0.00010443708836741167,0.11698127636465053,0.792536543084736,871.0728862736728,True,0.00010961588789323517,0.1314657460731395,0.7824640132641039,840.9332582884201,True,0.00011319068143023404,0.12552878888134528,0.7807725310906772,840.8833015937953,True,0.00854751251669475,0.014484469708488962,False,,7.5%
CCM,449,0.0378619153674833,0.0005429179944868281,0.1445338224358505,0.5215086931016778,816.6714820267377,True,0.0006008063951198801,0.20190272861672315,0.4786521975541574,749.4725684838068,True,0.0006199364420091567,0.19011948323239153,0.4662723755839753,751.2336725527541,True,0.04558566079654103,0.05736890618087265,False,,10.0%
CENI,424,0.07783018867924528,6.166293910173064e-06,0.09625559187540045,0.9008547324908938,967.5732558422962,True,9.74532427279093e-06,0.11613322907463974,0.883866770925305,830.3539962955896,True,5.880199246438817e-06,0.0985899160620519,0.9013060401009059,830.552559754967,True,0.002334324186651457,0.019877637199239295,True,,5.0%
CENI,528,0.05113636363636364,0.0003383218754063691,0.20814615600691483,0.5550116111446903,997.5872832063967,True,0.00038964142049767296,0.31858762039872046,0.4794149120834159,891.7573737700138,True,0.00043598630434474263,0.28068184310183086,0.45264213640723727,890.261672867835,True,0.07253568709491603,0.11044146439180563,False,,7.5%
CENI,532,0.009398496240601503,0.0001675784000597942,0.15806775043165416,0.5323359823348123,1266.7318442884257,True,0.0001767527099464435,0.17533185679770819,0.5103369552395732,1242.753656433317,True,0.00018656991718412654,0.17686050054242697,0.48718808396103463,1243.2602856996955,True,0.018792750110772805,0.01726410636605402,False,,10.0%
CEPB,812,0.07389162561576355,5.087607904937725e-05,0.09471288601638964,0.8211782336359336,1873.1765520630124,True,4.914820410188592e-05,0.13168682826740896,0.8173771718735672,1606.7939348735465,True,6.18156584357266e-05,0.11038500116097699,0.8025536398887925,1607.3620170643808,True,0.015672115144587356,0.036973942251019326,False,,5.0%
CEPB,1027,0.014605647517039922,0.00017101768412906992,0.17880040937262198,0.5344560740688103,2389.60770346724,True,0.00018154296440969398,0.21679391044465787,0.5009704731077937,2322.279167694944,True,0.00018119850175482143,0.2033295786045008,0.5063342229849267,2321.5823259213607,True,0.02452916923187881,0.03799350107203589,False,,7.5%
CEPB,544,0.014705882352941176,4.1802437205366193e-05,0.10005730640603369,0.8523157217133839,1184.3793181766919,True,4.0762519818202345e-05,0.10418050232369133,0.8543221726361947,1146.2283054404172,True,4.241287962040196e-05,0.099074244200728,0.854412655402619,1145.9264185275997,True,-0.0009830622053056959,0.0041231959176576405,False,,10.0%
CHAS,650,0.11538461538461539,0.00021528291964426134,0.18941748313898282,0.5342720516793338,1418.877276938515,True,0.00027344307542776343,0.40632183083352513,0.42138132485066554,1108.8779134537774,True,0.00035920706742708004,0.3330550719762373,0.32925142864370627,1113.166742565889,True,0.14363758883725447,0.2169043476945423,False,,5.0%
CHAS,639,0.054773082942097026,4.144212194189202e-05,0.06798540654055975,0.8980116040983188,1265.9204354698963,True,5.926031931523167e-05,0.09476934929389133,0.871212019584308,1118.085149093413,True,6.0399389739654086e-05,0.07778773261450972,0.8774558416158333,1117.955552509096,True,0.009802326073949971,0.026783942753331583,False,,7.5%
CHAS,527,0.03984819734345351,0.0003093816122643446,0.12262778920200142,0.6953305334837347,943.7179108703828,True,0.00039398191881796454,0.16588213835008356,0.6349481567312114,860.2775172508625,True,0.0004384346228264171,0.15736064749972456,0.6077832206024831,861.6068332926287,True,0.03473285829772314,0.04325434914808214,False,,10.0%
CHBL,544,0.05698529411764706,0.0006560682446135361,0.2392708102895738,0.4765999258379095,912.2341437271493,True,0.000674856726800104,0.36579953719108615,0.4431390108536797,801.5150442420804,True,0.0007641717048999724,0.3264407651509673,0.40545136005426863,804.5980248080446,True,0.0871699548613935,0.12652872690151235,False,,10.0%
CHCC,819,0.07936507936507936,6.0266376153951285e-05,0.1806777121676211,0.7292571350677098,1887.7426118630497,True,6.872153294982942e-05,0.2838305379649053,0.6813216395973083,1611.2390210479814,True,6.786712692741828e-05,0.2069079710329847,0.7118252087934793,1611.4319876167262,True,0.026230258865363593,0.10315282579728421,False,,5.0%
CHCC,1034,0.02611218568665377,6.126543730514464e-05,0.10506522753914574,0.8017903389190504,2343.6904980682443,True,6.41660083230647e-05,0.13140093870654868,0.784809004574156,2224.939648596061,True,6.867783639519955e-05,0.12268664213028077,0.7801063282536406,2226.9041013624305,True,0.01762141459113503,0.026335711167402936,False,,7.5%
CHCC,544,0.007352941176470588,9.925562669987003e-05,0.1612127924985122,0.7090175501687022,1221.5930188914122,True,8.966709895108198e-05,0.15995311553378622,0.7285198183695205,1202.6723704016822,True,9.060503207237717e-05,0.15677434485595043,0.7282092324877485,1202.7249116783928,True,-0.004438447642561766,-0.001259676964725981,False,,10.0%
CJPL,516,0.08527131782945736,0.00037054017908628913,0.13277090092821142,0.756319872075834,755.4949930818345,True,0.0010776766974871883,0.361119023336819,0.453435409043362,606.304547062328,True,0.0012790876746732148,0.31475441487933054,0.39462436417670094,610.3750440829516,True,0.1819835139511191,0.22834812240860758,False,,10.0%
CLOUD,794,0.017632241813602016,0.0001574407350377896,0.15498417589079908,0.8005694414628322,1250.0606085127952,True,0.00014746831350794122,0.1721188302307429,0.797955019159439,1207.202361439501,True,0.00019576589252446214,0.18671260527275688,0.7626743715357085,1212.7041769210118,True,0.0317284293819578,0.017134654339943822,False,,5.0%
CLOUD,977,0.03991811668372569,0.002481590080203743,0.22603195365108583,0.08967393673232321,1390.024793372077,True,0.0024948901512260174,0.3114258937300605,0.09275766935007951,1261.83375017288,True,0.002423673416219239,0.3289280601986767,0.0958966860904855,1269.5091488887786,True,0.10289610654759088,0.08539394007897469,False,,7.5%
CLOV,815,0.21595092024539878,0.00013607415498819987,0.2375089046763868,0.6305384664678554,1687.0823014557805,True,0.00025258759859814964,0.5411083774820385,0.45889162251794535,1026.0122422275558,True,0.00026551797147648015,0.4668651708836811,0.4194596657682983,1047.8462452703245,True,0.22935626620729432,0.30359947280565175,False,,5.0%
CLOV,1026,0.07115009746588694,0.00019631223685681864,0.2177630881792742,0.5779826653734548,2162.4568234771123,True,0.00030423436450791725,0.41676225136512496,0.3978983675127628,1863.5334873777742,True,0.000305432774183328,0.3376128927679887,0.414834041552134,1868.875519024141,True,0.11984980458871453,0.19899916318585076,False,,7.5%
CLOV,542,0.02214022140221402,0.00011800719139639127,0.37684890522465775,0.5657941717214707,1166.1720260789143,True,0.0001180241812992981,0.46585128157364386,0.5341487184245135,1120.2699592841975,True,0.00014038156729564532,0.5262346375493029,0.4644432002438441,1124.301023568806,True,0.14938573232464514,0.08900237634898611,False,,10.0%
CLVL,623,0.056179775280898875,0.00046297237788986764,0.1855825523973476,0.5674619616588064,1095.8035862375878,True,0.00043132304953333344,0.2867830103767455,0.5556441845250962,964.4519741044144,True,0.0004738158997005719,0.24709857201652086,0.5418765345035897,966.4583027938771,True,0.061516019619173246,0.10120045797939786,False,,7.5%
CLVL,544,0.06801470588235294,0.00034734658873363335,0.3243589300235848,0.46848183857960846,1018.5110367001718,True,0.0003086715630252068,0.5176289379211961,0.44464997577606036,896.7435858065463,True,0.00034877935504900947,0.47878556582052534,0.4143028246163155,911.8411483489917,True,0.15442663579694055,0.19327000789761134,False,,10.0%
CNERGY,821,0.02192448233861145,7.035882949693062e-05,0.16463484583383795,0.7519511966581314,1838.3949463831468,True,7.480082080928228e-05,0.18925457357505132,0.7369144841672706,1758.5684001620239,True,8.402524805094595e-05,0.1753897568419067,0.7280970144144352,1756.0748450767612,True,0.010754911008068746,0.024619727741213376,False,,5.0%
CNERGY,1034,0.006769825918762089,0.00011128151010939934,0.11842922479473056,0.7742155611576715,2138.2082609091954,True,0.00011378598649161733,0.1257557161620324,0.7686386606487969,2107.7269493947556,True,0.00011415419248530414,0.12271571826793604,0.7694276510930974,2107.8553800783166,True,0.004286493473205477,0.007326491367301846,False,,7.5%
CNERGY,544,0.011029411764705883,0.0001390921240681215,0.20720813084786815,0.6960754408998738,1110.1088441157822,True,0.0001555012562532343,0.24532542523420955,0.6625884222369366,1084.2608012820124,True,0.00015381200042706948,0.2262441212570222,0.6724773589970645,1082.860508586553,True,0.019035990409154047,0.0381172943863414,False,,10.0%
COLG,569,0.0843585237258348,0.00016989167855299198,0.2334853616274381,0.558531582771117,1243.5132057835212,True,0.0001935835962937525,0.3441496207940251,0.5178544405633474,1044.3813701965685,True,0.00023696598492861702,0.29613261234839794,0.4662067525000375,1044.695027018887,True,0.06264725072095984,0.11066425916658701,False,,5.0%
COLG,868,0.019585253456221197,1.9749902890395143e-05,0.18719062720397256,0.7959029987292177,2143.879935183548,True,2.1903122748993e-05,0.23037511714052067,0.7696248828586316,2072.770436350469,True,2.4942907871903397e-05,0.21466671360157802,0.7639902936766598,2070.461694774556,True,0.02747608639760546,0.04318448993654811,False,,7.5%
COLG,544,0.001838235294117647,6.4883303356549e-06,0.1472512766319644,0.852748723365067,1648.890997330248,True,4.95994178353539e-06,0.09823839241498503,0.8846349452208432,1646.3259897530786,True,5.08442597812771e-06,0.09694940267588242,0.8841402414590076,1645.790648819129,True,-0.05030187395608199,-0.049012884216979385,True,,10.0%
CPHL,709,0.028208744710860368,0.00023963342547593652,0.1441392464120948,0.4240984579401281,1660.5047114460854,True,0.00025342982925797344,0.1783482029849871,0.4030780930288692,1564.023472480428,True,0.0002762237716232022,0.1698724711818197,0.36328157602835276,1563.8172199118885,True,0.025733224769724894,0.0342089565728923,False,,7.5%
CPHL,544,0.01838235294117647,5.5263924778963045e-05,0.21877689866256184,0.7389609635901933,1193.8396712138403,True,5.54430825063105e-05,0.25737112885824387,0.7215218887246746,1151.8524269345821,True,6.411757205361477e-05,0.24636471249644656,0.7107351381463278,1150.295073530369,True,0.027587813833884728,0.03859423019568203,False,,10.0%
CPPL,818,0.06845965770171149,3.898141022307324e-05,0.11403857156173333,0.8110784608895892,1964.6923055032496,True,3.851155059979117e-05,0.16570201136916424,0.7955135620502483,1719.8082537313708,True,5.967663550979959e-05,0.1630947442839787,0.7418810557537114,1724.6764004324637,True,0.049056172722245356,0.051663439807430905,False,,5.0%
CPPL,1007,0.022840119165839126,9.44153460297468e-05,0.151250472965453,0.6930038650339883,2340.3953721949,True,0.00010593213605707046,0.18780402269865615,0.6582596911377196,2234.7798686896735,True,0.00012141424760100797,0.18473373085795564,0.6283231541084564,2234.6534762137676,True,0.033483257892502644,0.036553549733203156,False,,7.5%
CPPL,543,0.014732965009208104,0.00020679724886597353,0.3119339446385947,0.40789549005922787,1255.1303763620954,True,0.0002243090350761076,0.3769125691538334,0.3586248055244166,1219.9904137144479,True,0.0002444240256004479,0.3614519031572877,0.3270785455669856,1218.7349533280017,True,0.049517958518693006,0.06497862451523873,False,,10.0%
CRTM,788,0.12944162436548223,3.6479091678829744e-05,0.10575380650258862,0.8506637966611612,1688.427050271175,True,4.944499908046548e-05,0.20899569205697333,0.7910043079430094,1278.4776263851177,True,7.980960878398909e-05,0.186036771420734,0.7479485475200267,1285.7977157972587,True,0.08028296491814538,0.10324188555438471,False,,5.0%
CRTM,1022,0.015655577299412915,0.00019667535313574569,0.1736386538676043,0.5071601891658108,2356.1965575163686,True,0.00021509444455254445,0.2092951666891436,0.46431071942162766,2282.408363698577,True,0.00021421653208614347,0.1964245107064958,0.4716484390130635,2283.5870552850874,True,0.022785856838891505,0.03565651282153931,False,,7.5%
CRTM,544,0.058823529411764705,0.00013452174829112513,0.299955325745389,0.5833629661819679,1159.6480729633772,True,0.00011514643775441865,0.4225322216086694,0.5774677783910562,1048.3193358468093,True,0.00013615429920720175,0.3754343986545703,0.554180710055951,1058.5056319930654,True,0.07547907290918127,0.12257689586328036,False,,10.0%
CSAP,819,0.08180708180708181,7.120156905626866e-05,0.16099044418363395,0.7435249137718409,1822.9651167347918,True,7.108990986190482e-05,0.2608112261886297,0.7063254736836748,1542.271035701596,True,0.00012834390443176532,0.22848889074155476,0.6300494873752392,1540.404176736149,True,0.06749844655792081,0.09982078200499572,False,,5.0%
CSAP,1026,0.04191033138401559,4.080916388669771e-05,0.123696379553544,0.8312883264879201,2215.464125191873,True,3.574794227091916e-05,0.15842139036913533,0.8236437948648593,2032.7596952400802,True,4.723288469653779e-05,0.13958098441727324,0.8150145825922168,2032.0908658726544,True,0.015884604863729238,0.03472501081559133,False,,7.5%
CSAP,544,0.03676470588235294,9.299552006577895e-05,0.19510216084938414,0.7395153701817806,1107.937008306889,True,0.00010077254416217924,0.2523824931577163,0.7120318303876368,1024.3366468887286,True,0.00010710410312226868,0.22351655987517846,0.7141625594613505,1023.9325210949826,True,0.028414399025794318,0.05728033230833218,False,,10.0%
CSIL,821,0.0,4.7832978526016616e-05,0.16708417891037283,0.8256276086020471,1536.812634903748,True,4.7832978526016616e-05,0.16708417891037283,0.8256276086020471,1536.812634903748,True,4.783301479996853e-05,0.16708422244764032,0.8256275612804009,1536.8126349037516,True,4.353726748562714e-08,0.0,False,,5.0%
CSIL,1030,0.0,0.00014098751970058684,0.13553190939767834,0.8015812099655371,1804.6258427385078,True,0.000140987548556159,0.13553197454762111,0.8015811303566733,1804.6258427385085,True,0.0001409874733679614,0.13553195005937696,0.8015812080580562,1804.6258427385085,True,4.0661698619270936e-08,6.514994277395658e-08,False,,7.5%
CSIL,544,0.03308823529411765,0.0003185867221222083,0.4155818631277344,0.5363470409887126,948.5530985265834,True,0.0003183669203897225,0.4811960990121795,0.5188039009875602,890.4877802692454,True,0.0003254496909994763,0.46376274405697127,0.5159018689868017,891.6310224594569,True,0.04818088092923689,0.06561423588444515,False,,10.0%
CTM,806,0.0012406947890818859,0.0003736087162729929,0.17905954579332395,0.6015682640972897,1464.5409723485955,True,0.00038011325814546064,0.1821805630524359,0.5959176229994168,1459.8589648772981,True,0.00038205671397667875,0.18206513723911483,0.5945908342249236,1459.8146348248713,True,0.0030055914457908783,0.003121017259111958,False,,5.0%
CTM,1007,0.0029791459781529296,0.0011805454476250688,0.10401070264143931,0.14829642646283792,1828.9182160571327,True,0.0011864898222713573,0.10547498465725771,0.14839161906229772,1814.555338002594,True,0.0011901859430162938,0.10458906216585943,0.1464237642580567,1814.571954963695,True,0.000578359524420119,0.0014642820158183995,False,,7.5%
CTM,544,0.02022058823529412,0.00010492237069254729,0.07590982326779082,0.8738440212347416,938.4618617401204,True,0.00012263812991896513,0.09337777662376587,0.8565586111631267,892.1894444358345,True,0.0001352913194120046,0.08737287973069646,0.8520236124005217,891.8549025777887,True,0.011463056462905644,0.01746795335597505,False,,10.0%
CWSM,794,0.017632241813602016,0.0001574407350377896,0.15498417589079908,0.8005694414628322,1250.0606085127952,True,0.00014746831350794122,0.1721188302307429,0.797955019159439,1207.202361439501,True,0.00019576589252446214,0.18671260527275688,0.7626743715357085,1212.7041769210118,True,0.0317284293819578,0.017134654339943822,False,,5.0%
CWSM,977,0.03991811668372569,0.002481590080203743,0.22603195365108583,0.08967393673232321,1390.024793372077,True,0.0024948901512260174,0.3114258937300605,0.09275766935007951,1261.83375017288,True,0.002423673416219239,0.3289280601986767,0.0958966860904855,1269.5091488887786,True,0.10289610654759088,0.08539394007897469,False,,7.5%
CYAN,767,0.1016949152542373,4.322913009687702e-05,0.16786874393656007,0.7745827702005834,1736.447657240462,True,4.768389352046126e-05,0.2546578541615324,0.7453421458379934,1408.4990894078019,True,5.622606888334353e-05,0.19765076589592026,0.7457768120698649,1409.2110154462998,True,0.029782021959360194,0.08678911022497235,False,,5.0%
CYAN,966,0.035196687370600416,0.00012171987656031411,0.13627434163040353,0.7228260327319114,2062.240528574265,True,0.0001364499053317855,0.1836566703257428,0.6856976852895937,1913.777075283161,True,0.00016187009411910795,0.17177237612532714,0.6566222050135682,1914.0735784907713,True,0.035498034494923614,0.04738232869533926,False,,7.5%
CYAN,410,0.014634146341463415,0.00013995532470004868,0.16677500440727952,0.7023418581795411,861.9413548799874,True,0.000134760702665533,0.17873948525643918,0.7080161003912935,834.6643958473954,True,0.000143672530416875,0.17468540693489581,0.6974475674711949,835.1867870190117,True,0.007910402527616295,0.011964480849159659,False,,10.0%
DAAG,633,0.22274881516587677,8.598030270797807e-06,0.06693409643736711,0.9318644935151694,1064.541169597314,True,9.882018659093263e-05,0.11888515114008213,0.8811148488598883,566.4317740312924,True,1.027860826686149e-05,0.05663258336198226,0.943290610690535,575.8924731396114,True,-0.010301513075384856,0.05195105470271502,True,,5.0%
DAAG,591,0.1895093062605753,0.0006379562562560687,0.16354895511845646,0.6126884212902932,897.6141036750707,True,0.000567800446622484,0.4085841840409561,0.5914158159571906,528.3386965334937,True,0.000981224467113395,0.34696786404923247,0.4540691067779139,536.6147184569818,True,0.183418908930776,0.24503522892249963,False,,7.5%
DAAG,544,0.09558823529411764,0.0004647448235823758,0.3362425709988262,0.3839675119492619,1006.7272627434115,True,0.0006045873769194589,0.6958687885632763,0.2213641645772918,827.7140080309161,True,0.0006993277306220513,0.59590983192873,0.15830139288972758,840.5891331264827,True,0.25966726092990383,0.35962621756445007,False,,10.0%
DADX,499,0.14428857715430862,7.156858713115137e-05,0.10135158274769503,0.8600000230946723,870.9870986584006,True,0.0001185509693787916,0.20546388271376637,0.7945361172860751,610.6987953804828,True,0.0001823508501080951,0.1781738967073458,0.7547388140003586,614.0004972965318,True,0.07682231395965076,0.10411229996607134,False,,7.5%
DADX,528,0.07007575757575757,0.0002456833005427075,0.28305143147863643,0.5378288584912936,1038.044831828237,True,0.000290056056651855,0.48350346968193736,0.4457863541321796,904.7661322087811,True,0.0003594615537321877,0.4298975249903171,0.3823059363372774,910.4315027982138,True,0.14684609351168065,0.20045203820330093,False,,10.0%
DAWH,817,0.02937576499388005,4.913987365864183e-05,0.150755726905424,0.7277959553625883,2073.6410648371093,True,4.717990769009021e-05,0.17304450695349965,0.7298533487666224,1957.5429210520797,True,4.91515300334188e-05,0.15749663427468,0.7307131945812787,1958.3559053595745,True,0.006740907369256005,0.022288780048075663,False,,5.0%
DAWH,1016,0.014763779527559055,5.6931216923128055e-05,0.17508016488803235,0.6624281829175995,2665.493566747249,True,6.270067103856839e-05,0.21767534060080346,0.623743465757217,2593.331196398743,True,6.41219236909078e-05,0.20679280088077018,0.622668430609396,2594.9327064050894,True,0.031712635992737825,0.042595175712771105,False,,7.5%
DBCI,544,0.05330882352941176,0.00044414535167870315,0.17965559486191351,0.6278465781482386,909.6160405136364,True,0.00047508299386073247,0.2800423631365092,0.5867244747049798,807.0406146319252,True,0.0006083487922649985,0.2913914966183987,0.5075529990887631,816.3273869924757,True,0.11173590175648518,0.1003867682745957,False,,10.0%
DCL,821,0.10596833130328867,0.00022960649501661942,0.20205608331044692,0.6240952295531326,1592.8410652107118,True,0.0003064946782868124,0.3379383605482456,0.5461726579072711,1255.161357362211,True,0.000381477341775081,0.281031444914556,0.49437291237278513,1255.6539229899383,True,0.07897536160410909,0.1358822772377987,False,,5.0%
DCL,1034,0.015473887814313346,6.302513683378026e-05,0.08173801175302903,0.8699010969572225,2040.8312745700646,True,6.201988866516868e-05,0.08644302810428488,0.8707074975918474,1967.921881580403,True,6.434837985047746e-05,0.08148848218148841,0.8708155727308424,1966.8345516525897,True,-0.0002495295715406187,0.00470501635125585,False,,7.5%
DCL,544,0.016544117647058824,4.654384366287352e-05,0.13550008511913963,0.8243668961403474,1135.4869149117176,True,4.478322079863237e-05,0.1554116215431782,0.8164975894171644,1096.9235342992038,True,4.621187620601113e-05,0.14066690065323884,0.8226314877658711,1095.4864587753946,True,0.005166815534099201,0.01991153642403856,False,,10.0%
DCR,817,0.0,9.646367606335097e-06,0.25570320305546,0.6593762093802407,2725.700318137455,True,9.646367606335097e-06,0.25570320305546,0.6593762093802407,2725.700318137455,True,9.646367497031215e-06,0.2557032128806105,0.659376229199669,2725.7003181374575,True,9.825150470987865e-09,0.0,False,,5.0%
DCR,1034,0.0,3.084075067352625e-06,0.09209389203817542,0.8860170809003214,3284.005934197782,True,3.084075067352625e-06,0.09209389203817542,0.8860170809003214,3284.005934197782,True,3.084075679620072e-06,0.09209386973927286,0.8860170953793846,3284.0059341977853,True,-2.229890255778244e-08,0.0,False,,7.5%
DCR,544,0.0,3.077572403359224e-05,0.6701737327241084,0.32982626727541586,1700.8127482291106,True,3.077572403365195e-05,0.6701737327254089,0.32982626727445596,1700.8127482291122,True,3.077572403365195e-05,0.6701737327254089,0.32982626727445596,1700.8127482291122,True,1.3005152510459084e-12,1.3005152510459084e-12,True,,10.0%
DEL,565,0.008849557522123894,0.00012427078051895296,0.10389452236832944,0.8824143176402965,664.171126865355,True,0.0001333345900740288,0.10491561642496391,0.8815844558024724,645.3318626202245,True,0.000136784247745884,0.10306158510025135,0.8811633418848266,644.3106244245048,True,-0.0008329372680780933,0.001021094056634475,False,,5.0%
DEL,920,0.04021739130434782,0.0012548525128677312,0.26559112168177934,0.26401683862287373,1462.1477274447477,True,0.0015246966000116537,0.37180662924301433,0.15030146315720486,1328.520743470959,True,0.0016392731721929022,0.3371066025993925,0.11322611894632886,1329.620673980241,True,0.07151548091761317,0.10621550756123499,False,,7.5%
DEL,544,0.06985294117647059,0.000466541576398652,0.23598393401856277,0.5180341608338347,959.5635144506936,True,0.0005906135551765718,0.38510301996328933,0.41851883421472236,817.507284172636,True,0.0006482674039478976,0.3250913117552807,0.39853566543740593,819.74931158969,True,0.08910737773671795,0.14911908594472656,False,,10.0%
DFML,821,0.17174177831912302,2.1541665130471844e-05,0.06420333977910483,0.9240630524093689,1516.9658410078316,True,0.00045332944468465594,0.4577307251658278,0.4947499323940952,992.9668215233356,True,0.00044893581504293665,0.2694575380260134,0.5437509609459306,996.9867070244852,True,0.20525419824690858,0.39352738538672294,False,,5.0%
DFML,1034,0.06673114119922631,0.00016596384948640563,0.15286431324343058,0.7554572545264489,1866.84624819931,True,0.00015187873625781018,0.21614758947873527,0.7488338473467002,1605.760839277185,True,0.00018388831381879338,0.1830778791434786,0.7354898597590056,1608.3218394462478,True,0.030213565900048006,0.06328327623530469,False,,7.5%
